TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"8754434","Magic","Art Series: FINAL FANTASY","Y'shtola, Night's Blessed Art Card (21) (Gold-Stamped Signature)","","21","S","Near Mint","5.41","","5.3800","5.3800","0","0","6.1300",""
"8755905","Magic","Art Series: FINAL FANTASY","Y'shtola, Night's Blessed Art Card (53)","","53","S","Near Mint","1.38","","2.2200","0.8300","0","0","1.6500",""
"8755875","Magic","Art Series: FINAL FANTASY","Y'shtola, Night's Blessed Art Card (53) (Gold-Stamped Signature)","","53","S","Near Mint","16.03","","16.7600","16.7600","0","0","38.5000",""
"8753623","Magic","Art Series: FINAL FANTASY","Yiazmat, Ultimate Mark Art Card","","7","S","Near Mint","0.39","","1.5100","0.2000","0","0","0.7500",""
"8753593","Magic","Art Series: FINAL FANTASY","Yiazmat, Ultimate Mark Art Card (Gold-Stamped Signature)","","7","S","Near Mint","1.35","","2.5100","1.2000","1","0","1.9500",""
"8754494","Magic","Art Series: FINAL FANTASY","Yuna, Grand Summoner Art Card","","22","S","Near Mint","0.48","","1.5600","0.2500","1","0","1.0300",""
"8754524","Magic","Art Series: FINAL FANTASY","Yuna, Grand Summoner Art Card (Gold-Stamped Signature)","","22","S","Near Mint","5.29","","5.7900","4.4800","0","0","7.1900",""
"8755575","Magic","Art Series: FINAL FANTASY","Yuna, Hope of Spira Art Card","","48","S","Near Mint","0.79","","1.8000","0.4900","2","0","1.2700",""
"8755665","Magic","Art Series: FINAL FANTASY","Zidane, Tantalus Thief Art Card","","49","S","Near Mint","0.38","","1.6100","0.3000","2","0","0.9000",""
"853341","Magic","Avacyn Restored","Cathars' Crusade","","10","R","Near Mint","3.59","4.50","3.8500","2.5400","0","0","8.3900",""
"871025","Magic","Avacyn Restored","Conjurer's Closet","","214","R","Near Mint","2.71","2.79","3.8600","2.5500","0","0","8.7200",""
"853285","Magic","Avacyn Restored","Descendants' Path","","173","R","Near Mint","3.13","5.99","4.3100","3.0000","0","0","6.3500",""
"871107","Magic","Avacyn Restored","Devastation Tide","","48","R","Near Mint","0.57","","1.5700","0.2600","1","0","0.7500",""
"2956346","Magic","Battle for Zendikar","Bane of Bala Ged","","1","U","Near Mint","0.41","0.38","1.6600","0.3500","0","0","0.3500",""
"2970883","Magic","Battle for Zendikar","Bane of Bala Ged","","1","U","Near Mint - Japanese","","","1.9000","0.5900","1","0","0.5900",""
"2952037","Magic","Battle for Zendikar","Drowner of Hope","","57","R","Near Mint","0.20","0.20","1.4100","0.1000","1","0","0.7500",""
"2956926","Magic","Battle for Zendikar","Emeria Shepherd","","22","R","Near Mint","1.27","1.37","2.4100","1.1000","0","0","1.3000",""
"2952792","Magic","Battle for Zendikar","Kiora, Master of the Depths","","213","M","Near Mint","1.56","","2.6000","1.2900","0","0","1.3000",""
"3749232","Magic","Battlebond","Doubling Season","","195","M","Near Mint","28.06","29.99","26.9900","26.0000","0","0","38.9300",""
"3749634","Magic","Battlebond","Generous Patron","","70","R","Near Mint","3.91","2.49","3.2000","1.8900","2","0","3.8300",""
"3751409","Magic","Battlebond","Genesis Chamber","","235","U","Near Mint","2.13","2.13","3.4000","2.0900","0","0","1.6000",""
"3750059","Magic","Battlebond","Greater Good","","201","R","Near Mint","2.72","2.26","3.6300","2.3200","0","0","5.0400",""
"3749899","Magic","Battlebond","Kor Spiritdancer","","93","R","Near Mint","1.94","2.49","3.1100","1.8000","0","0","1.3000",""
"3751469","Magic","Battlebond","Mycosynth Lattice","","241","M","Near Mint","14.30","18.63","14.9400","13.9500","0","0","9.6000",""
"3750079","Magic","Battlebond","Seedborn Muse","","212","R","Near Mint","6.78","6.08","7.1800","7.1800","0","0","7.6500",""
"3751059","Magic","Battlebond","Sentinel Tower","","79","R","Near Mint","1.62","1.63","2.6100","1.3000","1","0","2.2300",""
"3746838","Magic","Battlebond","Toothy, Imaginary Friend","","12","R","Near Mint","7.52","8.51","8.0000","8.0000","1","0","7.6000",""
"355210","Magic","Beta Edition","Prodigal Sorcerer","","","C","Heavily Played","6.33","","6.4000","6.4000","0","0","6.1900",""
"1164521","Magic","Born of the Gods","Spirit of the Labyrinth","","27","R","Near Mint","0.53","0.53","1.7500","0.4400","0","0","0.9300",""
"3324422","Magic","Buy-A-Box Promos","Archfiend of Ifnir","","78","P","Near Mint Foil","2.81","","3.8000","2.4900","0","0","2.9900",""
"3481927","Magic","Buy-A-Box Promos","Burning Sun's Avatar","","135","P","Near Mint Foil","0.25","","1.5200","0.0300","1","0","0.7500",""
"5256074","Magic","Buy-A-Box Promos","Castle Dracula - Voldaren Estate","","403","P","Near Mint Foil","2.01","1.80","3.1100","1.8000","0","0","0.9800",""
"3844123","Magic","Buy-A-Box Promos","Impervious Greatwurm","","273","M","Near Mint Foil","3.49","3.95","4.4100","3.1000","0","0","1.4400",""
"7505788","Magic","Buy-A-Box Promos","Jadelight Spelunker (Extended Art)","","403","P","Near Mint Foil","0.22","0.10","1.3900","0.0800","3","0","0.7900",""
"7074270","Magic","Buy-A-Box Promos","Jolrael, Voice of Zhalfir","","230","P","Near Mint Foil","0.27","","1.4000","0.0500","2","0","0.8200",""
"7029392","Magic","Buy-A-Box Promos","Lorien Brooch - Trailblazer's Boots","","398","P","Near Mint Foil","2.41","1.75","3.5000","2.1900","0","0","1.1900",""
"3765589","Magic","Buy-A-Box Promos","Nexus of Fate","","306","M","Near Mint Foil","7.63","8.02","6.9400","5.9500","0","0","13.0500",""
"7009269","Magic","Buy-A-Box Promos","Omnath, Locus of All","","387","P","Near Mint Foil","0.70","0.69","1.7700","0.4200","0","0","0.4100",""
"3202347","Magic","Buy-A-Box Promos","Skyship Stalker","","130","P","Near Mint Foil","0.29","0.24","1.4800","0.1700","1","0","0.8900",""
"3989601","Magic","Buy-A-Box Promos","Tezzeret, Master of the Bridge","","275","M","Near Mint Foil","12.48","15.44","13.9100","12.6000","0","0","20.1500",""
"3925872","Magic","Buy-A-Box Promos","The Haunt of Hightower","","273","M","Near Mint Foil","3.41","2.99","4.3000","2.9900","0","0","3.9000",""
"24059","Magic","Champions of Kamigawa","Ghostly Prison","","10","U","Near Mint","4.49","","5.3000","3.9300","0","0","3.9200",""
"24129","Magic","Champions of Kamigawa","Kodama of the South Tree","","223","R","Near Mint","0.84","","2.1100","0.8000","2","0","1.4700",""
"24219","Magic","Champions of Kamigawa","Sensei's Divining Top","","268","U","Near Mint","31.03","35.99","31.0300","31.0300","0","0","25.7100",""
"17431","Magic","Chronicles","Dandan","","","C","Near Mint","1.03","1.19","2.1100","0.8000","0","0","1.2000",""
"366377","Magic","Chronicles","Dandan","","","C","Lightly Played","1.05","0.72","1.9100","0.6000","0","0","0.7000",""
"116356","Magic","Chronicles","Urza's Mine (Clawed Sphere)","","","U","Near Mint","0.50","","1.7400","0.4300","0","0","1.1000",""
"17501","Magic","Chronicles","Urza's Mine (Mouth)","","","U","Near Mint","0.61","","1.9000","0.5900","0","0","0.3600",""
"116355","Magic","Chronicles","Urza's Mine (Tower)","","","U","Near Mint","0.54","","1.6700","0.3600","0","0","0.4400",""
"116357","Magic","Chronicles","Urza's Power Plant (Bug)","","","U","Near Mint","0.53","","1.7000","0.3900","0","0","0.3500",""
"116358","Magic","Chronicles","Urza's Power Plant (Columns)","","","U","Near Mint","0.56","","1.7500","0.4400","0","0","0.4800",""
"17502","Magic","Chronicles","Urza's Power Plant (Sphere)","","","U","Near Mint","0.68","","1.7900","0.4800","0","0","1.1500",""
"17503","Magic","Chronicles","Urza's Tower (Forest)","","","U","Near Mint","0.47","","1.6000","0.2900","0","0","0.4500",""
"116361","Magic","Chronicles","Urza's Tower (Mountains)","","","U","Near Mint","0.87","1.94","1.7900","0.4800","0","0","0.6900",""
"116360","Magic","Chronicles","Urza's Tower (Plains)","","","U","Near Mint","0.56","","1.8100","0.5000","0","0","1.2100",""
"16694","Magic","Classic Sixth Edition","Goblin Warrens","","187","R","Near Mint","0.92","","2.2300","0.9200","1","0","1.5800",""
"16831","Magic","Classic Sixth Edition","Snake Basket","","312","R","Near Mint","3.21","","4.3100","3.0000","1","0","3.7800",""
"359411","Magic","Coldsnap","Arcum Dagsson","","27","R","Heavily Played","8.83","","11.5600","10.5700","0","0","6.7200",""
"471665","Magic","Commander","Attrition","","72","R","Near Mint","19.26","","20.4500","18.9600","0","0","12.4200",""
"1139189","Magic","Commander 2013","Conjurer's Closet","","239","R","Near Mint","2.82","","4.0000","2.6900","0","0","8.6800",""
"1139264","Magic","Commander 2013","Darksteel Ingot","","241","U","Near Mint","0.24","","1.5400","0.2300","1","0","0.8700",""
"1139764","Magic","Commander 2013","Mayael the Anima","","199","M","Near Mint","1.12","1.99","2.3100","1.0000","1","0","1.1200",""
"1269816","Magic","Commander 2014","Commander's Sphere","","54","C","Near Mint","0.21","0.19","1.4600","0.1500","1","0","0.8100",""
"1270483","Magic","Commander 2014","Mobilization","","81","R","Near Mint","0.67","","1.9700","0.6600","0","0","0.6700",""
"3005527","Magic","Commander 2015","Terastodon","","204","R","Near Mint","0.55","","1.5500","0.2400","1","0","0.7500",""
"3005652","Magic","Commander 2015","Windfall","","111","U","Near Mint","3.14","","4.7400","2.7500","0","0","2.3700",""
"3245879","Magic","Commander 2016","Arcane Denial","","83","C","Near Mint","2.38","2.33","3.3000","1.9900","0","0","4.0300",""
"3245944","Magic","Commander 2016","Beast Within","","141","U","Near Mint","1.18","","2.3900","1.0800","0","0","1.1700",""
"3245949","Magic","Commander 2016","Benefactor's Draught","","21","R","Near Mint","11.95","13.15","10.6800","9.3700","0","0","5.6500",""
"3245959","Magic","Commander 2016","Blasphemous Act","","120","R","Near Mint","2.64","","3.3100","2.0000","0","0","1.9700",""
"3245964","Magic","Commander 2016","Blazing Archon","","58","R","Near Mint","0.50","","1.7400","0.4300","1","0","1.1300",""
"3246014","Magic","Commander 2016","Breath of Fury","","121","R","Near Mint","11.33","","11.9900","11.0000","0","0","7.9600",""
"3246064","Magic","Commander 2016","Chasm Skulker","","85","R","Near Mint","1.02","0.69","2.1500","0.8400","0","0","0.7000",""
"3246089","Magic","Commander 2016","Collective Voyage","","145","R","Near Mint","4.83","4.99","5.5100","4.2000","0","0","2.5200",""
"3242701","Magic","Commander 2016","Command Tower","","286","C","Near Mint","0.25","","1.5200","0.2100","2","0","0.8900",""
"3246444","Magic","Commander 2016","Evolutionary Escalation","","22","U","Near Mint","1.07","","2.2000","0.8900","0","0","0.7500",""
"3246494","Magic","Commander 2016","Forbidden Orchard","","296","R","Near Mint","6.63","","5.9200","5.9200","0","0","5.2300",""
"3246524","Magic","Commander 2016","Ghostly Prison","","66","U","Near Mint","5.81","","5.7500","4.4400","0","0","2.2800",""
"3246614","Magic","Commander 2016","Homeward Path","","301","R","Near Mint","16.57","28.70","13.2500","13.2500","0","0","11.0000",""
"3247474","Magic","Commander 2016","Kraum, Ludevic's Opus","","34","R","Near Mint Foil","5.27","","5.9900","4.5000","0","0","4.0100",""
"3247484","Magic","Commander 2016","Kynaios and Tiro of Meletis","","36","M","Near Mint Foil","9.38","9.63","8.4500","7.1400","0","0","13.1800",""
"3246744","Magic","Commander 2016","Lurking Predators","","156","R","Near Mint","7.95","","8.3000","8.3000","0","0","5.4900",""
"3246779","Magic","Commander 2016","Minds Aglow","","93","R","Near Mint","0.96","1.03","2.1000","0.7900","1","0","1.5400",""
"3246819","Magic","Commander 2016","Myriad Landscape","","309","U","Near Mint","0.28","","1.5100","0.2000","1","0","0.9000",""
"3243913","Magic","Commander 2016","Oath of Druids","","159","R","Near Mint","3.39","","4.3000","2.9900","0","0","2.7400",""
"3242823","Magic","Commander 2016","Prismatic Geoscope","","55","R","Near Mint","1.17","1.04","2.3500","1.0400","0","0","0.8100",""
"3246914","Magic","Commander 2016","Progenitor Mimic","","216","M","Near Mint","1.18","","2.2300","0.9200","1","0","1.7700",""
"3246974","Magic","Commander 2016","Rites of Flourishing","","163","R","Near Mint","0.94","","2.1900","0.8800","0","0","0.9000",""
"3243928","Magic","Commander 2016","Selfless Squire","","4","R","Near Mint","0.53","","1.7600","0.4500","1","0","1.1500",""
"3247519","Magic","Commander 2016","Tana, the Bloodsower","","45","M","Near Mint Foil","4.08","","5.1400","5.1400","0","0","3.2800",""
"3247199","Magic","Commander 2016","Temple Bell","","277","R","Near Mint","4.60","","5.6200","4.3100","0","0","3.5200",""
"3247209","Magic","Commander 2016","Tempt with Discovery","","170","R","Near Mint","2.40","10.99","3.6600","2.3500","0","0","1.7000",""
"3247314","Magic","Commander 2016","Venser's Journal","","279","R","Near Mint","8.79","","9.7900","9.7900","0","0","7.0900",""
"3247349","Magic","Commander 2016","Wave of Reckoning","","79","R","Near Mint","8.65","","6.6200","5.3100","0","0","3.7500",""
"3449043","Magic","Commander 2017","Alms Collector","","1","R","Near Mint","2.07","3.98","2.8000","1.4900","1","0","3.9900",""
"3449048","Magic","Commander 2017","Arahbo, Roar of the World","","35","M","Near Mint Foil","20.39","22.43","21.9900","21.0000","0","0","6.1500",""
"3456087","Magic","Commander 2017","Balan, Wandering Knight","","2","R","Near Mint","0.56","","1.7000","0.3900","0","0","4.9300",""
"3449696","Magic","Commander 2017","Bladewing the Risen","","163","R","Near Mint","1.39","","2.3000","0.3000","0","0","1.7800",""
"3449093","Magic","Commander 2017","Bloodforged Battle-Axe","","50","R","Near Mint","0.85","0.84","1.9100","0.6000","1","0","1.3700",""
"3449158","Magic","Commander 2017","Boneyard Scourge","","15","R","Near Mint","5.30","","6.2900","5.3000","0","0","3.7000",""
"3449811","Magic","Commander 2017","Crucible of Fire","","133","R","Near Mint","0.92","0.69","2.0300","0.6500","0","0","0.8400",""
"3449163","Magic","Commander 2017","Crucible of the Spirit Dragon","","243","R","Near Mint","0.65","0.69","1.8000","0.4900","1","0","0.7500",""
"3449168","Magic","Commander 2017","Crux of Fate","","107","R","Near Mint","4.11","","4.1100","2.8000","0","0","2.3700",""
"3449173","Magic","Commander 2017","Curse of Bounty","","30","U","Near Mint","0.50","","1.7500","0.4400","1","0","1.1000",""
"3449183","Magic","Commander 2017","Curse of Opulence","","24","U","Near Mint","0.99","0.89","2.0400","0.7300","0","0","1.5700",""
"3449836","Magic","Commander 2017","Darksteel Ingot","","207","U","Near Mint","0.22","0.20","1.4600","0.1500","1","0","0.8400",""
"3449861","Magic","Commander 2017","Dragon Tempest","","134","R","Near Mint","5.00","5.46","4.8000","3.4900","0","0","3.8400",""
"3449871","Magic","Commander 2017","Dragonspeaker Shaman","","136","U","Near Mint","3.53","","3.9100","2.6000","1","0","3.8900",""
"3449891","Magic","Commander 2017","Earthquake","","137","R","Near Mint","0.46","","1.7700","0.4600","1","0","1.1200",""
"3449896","Magic","Commander 2017","Elemental Bond","","148","U","Near Mint","4.19","","4.0500","2.7400","0","0","4.2500",""
"3449926","Magic","Commander 2017","Fist of Suns","","211","R","Near Mint","15.49","","13.1000","11.8300","0","0","2.9400",""
"3449208","Magic","Commander 2017","Fractured Identity","","37","R","Near Mint","0.85","","2.0500","0.7400","1","0","1.3500",""
"3449068","Magic","Commander 2017","Hammer of Nazahn","","51","R","Near Mint","17.73","22.19","20.9900","17.0000","0","0","4.8400",""
"3449976","Magic","Commander 2017","Hellkite Charger","","138","R","Near Mint","1.40","","2.5600","1.2500","1","0","1.8600",""
"3449218","Magic","Commander 2017","Herald's Horn","","53","U","Near Mint","4.23","5.06","5.2300","3.9200","0","0","4.1600",""
"3449035","Magic","Commander 2017","Hungry Lynx","","31","R","Near Mint","2.42","2.19","3.0600","1.7500","2","0","2.8400",""
"3450046","Magic","Commander 2017","Kodama's Reach","","154","C","Near Mint","1.45","","2.5600","1.2500","0","0","1.1100",""
"3449228","Magic","Commander 2017","Leonin Arbiter","","64","R","Near Mint","0.50","","1.7100","0.4000","1","0","1.1100",""
"3450061","Magic","Commander 2017","Leonin Shikari","","66","R","Near Mint","3.75","","5.0000","5.0000","0","0","3.6500",""
"3449063","Magic","Commander 2017","Mirri, Weatherlight Duelist","","43","M","Near Mint Foil","2.99","3.98","4.2600","2.2700","0","0","2.1400",""
"3449360","Magic","Commander 2017","Mirror of the Forebears","","54","U","Near Mint","1.91","","2.8100","1.5000","0","0","1.8100",""
"3450736","Magic","Commander 2017","Myriad Landscape","","262","U","Near Mint","0.23","","1.4900","0.1800","1","0","0.8700",""
"3449073","Magic","Commander 2017","Nazahn, Revered Bladesmith","","44","M","Near Mint Foil","1.51","","2.4900","1.0000","0","0","1.2300",""
"3449118","Magic","Commander 2017","O-Kagachi, Vengeful Kami","","45","M","Near Mint Foil","1.21","","2.2100","0.9000","0","0","0.7800",""
"3450211","Magic","Commander 2017","Palace Siege","","119","R","Near Mint","0.96","","2.1900","0.8800","0","0","0.9700",""
"3449238","Magic","Commander 2017","Qasali Slingers","","33","R","Near Mint","7.50","6.35","6.5800","4.5900","0","0","7.0000",""
"3449273","Magic","Commander 2017","Scalelord Reckoner","","6","R","Near Mint","9.38","10.86","9.5300","9.5300","0","0","15.1500",""
"3449278","Magic","Commander 2017","Scion of the Ur-Dragon","","192","R","Near Mint","10.01","10.99","11.0900","10.1000","0","0","6.9700",""
